year,score,votes,budget,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,director_codif,writer_codif,director_mapped,votos_por_director,gross
2008.0,6.2,73000.0,50000000.0,115.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,1117,5.0,73000.0,7034698.0
2011.0,7.4,38000.0,22000000.0,91.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,4172,7.0,37500.0,61487846.0
2006.0,7.5,239000.0,60000000.0,147.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,192,5.0,156333.33,135039924.0
1992.0,7.3,89000.0,10000000.0,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,642,996,7.0,137125.0,4184990.0
2000.0,4.9,17000.0,90000000.0,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2864,4465,6.0,27535.29,14828081.0
2006.0,6.6,410000.0,125000000.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2432,60,7.0,170375.0,760006945.0
1992.0,5.4,4400.0,14000000.0,88.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,703,4.0,9700.0,2034470.0
1981.0,5.4,2600.0,20000000.0,98.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642,1397,4.0,13080.0,18826490.0
1995.0,8.2,596000.0,60000000.0,170.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,2978,7.0,176727.27,187436818.0
1986.0,6.2,5600.0,18000000.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1817,2807,5.0,3173.5,3900000.0
1993.0,3.9,5000.0,25000000.0,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,2873,6.0,7092.31,2438031.0
2009.0,5.5,100000.0,19000000.0,97.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1771,4362,5.0,93000.0,91509154.0
2002.0,6.3,30000.0,12000000.0,102.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756,2751,6.0,101666.67,77063924.0
2008.0,7.5,167000.0,20000000.0,128.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,1183,6.0,109078.57,54589558.0
1991.0,7.7,69000.0,11000000.0,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1454,1338,5.0,45500.0,119418501.0
1982.0,5.7,49000.0,2300000.0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2639,2819,5.0,31663.64,36690067.0
1993.0,3.8,8900.0,10000000.0,84.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906,1230,4.0,14900.0,4348572.0
2011.0,7.1,61000.0,19100000.0,109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,3014,5.0,85875.0,5728213.0
2012.0,6.0,16000.0,850000.0,85.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,2402,6.0,16000.0,1386088.0
2018.0,5.5,51000.0,32000000.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,6.0,51000.0,94539426.0
1990.0,8.7,1100000.0,25000000.0,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,3153,8.0,402157.89,46963277.0
2003.0,6.2,133000.0,9500000.0,98.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,2477,5.0,93000.0,107363905.0
2014.0,6.8,431000.0,34000000.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,3192,6.0,260666.67,348319861.0
1993.0,5.6,5400.0,7000000.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387,2883,4.0,9200.0,6608687.0
1984.0,6.0,8000.0,7500000.0,109.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820,2144,6.0,7033.33,5142858.0
1996.0,7.2,294000.0,19000000.0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,3652,6.0,108846.15,25837111.0
2001.0,8.0,755000.0,6000000.0,113.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2302,3542,7.0,294333.33,6981586.0
2012.0,6.7,37000.0,2000000.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,2308,6.0,37000.0,1150681.0
1993.0,6.2,13000.0,30000000.0,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2792,6.0,176900.0,11146270.0
2007.0,6.7,23000.0,11000000.0,102.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,2094,7.0,181500.0,1783226.0
2014.0,6.2,90000.0,28000000.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,47,4.0,163000.0,53260230.0
2005.0,5.2,13000.0,33100000.0,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,443,4.0,52600.0,17492014.0
2001.0,7.6,145000.0,22000000.0,132.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1296,2492,5.0,60000.0,97818139.0
2001.0,5.9,33000.0,57000000.0,131.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1418,3929,5.0,59000.0,62112895.0
2018.0,6.1,115000.0,100000000.0,128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,1359,6.0,115000.0,83869818.0
1992.0,5.1,1600.0,13000000.0,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1521,5.0,26866.67,3721911.0
2013.0,5.9,71000.0,30000000.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,2251,6.0,71000.0,27437881.0
1992.0,5.9,10000.0,10000000.0,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,552,4.0,78000.0,21142815.0
2006.0,7.0,33000.0,13000000.0,125.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,3948,7.0,15016.76,2636637.0
1983.0,6.3,11000.0,5000000.0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,344,4.0,5233.33,12232628.0
2014.0,6.7,31000.0,16000000.0,119.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,635,8.0,178571.43,1705908.0
2008.0,7.1,17000.0,200000.0,80.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1575,2269,4.0,9700.0,1192995.0
1992.0,5.5,2200.0,800000.0,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,2858,4.0,48840.0,114516.0
2000.0,7.8,258000.0,17000000.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1679,6.0,150333.33,213525736.0
2002.0,5.4,7100.0,12000000.0,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,920,5.0,9000.0,1440653.0
1984.0,7.0,108000.0,6500000.0,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,2142,6.0,142125.0,23686027.0
1986.0,7.2,46000.0,14000000.0,74.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,3400,0.0,49262.96,38625550.0
1991.0,6.0,53000.0,25000000.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,2455,4.0,15017.25,78656813.0
1992.0,4.5,2800.0,40000000.0,120.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,2738,5.0,68071.43,8251071.0
2016.0,7.3,5300.0,9000000.0,130.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,541,6.0,5300.0,2000620.0
1991.0,6.9,140000.0,30000000.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,639,6.0,176900.0,191502426.0
2017.0,7.2,141000.0,50000000.0,116.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2660,2618,9.0,425000.0,180419231.0
2008.0,6.2,28000.0,27000000.0,119.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,1252,6.0,28000.0,44352417.0
2009.0,7.4,324000.0,25000000.0,109.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,4401,8.0,178571.43,166842739.0
2001.0,5.6,33000.0,50000000.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1201,4.0,55200.0,79958599.0
2013.0,6.3,27000.0,28000000.0,137.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2139,3309,7.0,177500.0,2624761.0
1991.0,6.8,8200.0,17000000.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,2481,4.0,8200.0,7241350.0
1999.0,6.4,68000.0,55000000.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,4055,6.0,61363.64,98625775.0
2013.0,5.3,201000.0,92000000.0,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,3967,6.0,106600.0,304654182.0
2012.0,5.5,236000.0,120000000.0,115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2903,5.0,100983.4,829747654.0
1984.0,6.3,71000.0,8000000.0,111.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432,527,7.0,170375.0,69821334.0
1991.0,6.8,27000.0,30000000.0,136.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,1825,6.0,68575.0,49114016.0
1993.0,6.3,43000.0,35000000.0,129.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,2931,6.0,36833.33,107198790.0
2019.0,6.8,36000.0,20000000.0,112.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,969,6.0,36000.0,9090040.0
1990.0,6.2,23000.0,12500000.0,107.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214,3399,7.0,195400.0,29888235.0
2008.0,5.3,21000.0,20000000.0,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,3371,5.0,51000.0,6964734.0
1997.0,5.6,2100.0,4000000.0,92.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612,3121,4.0,21700.0,46362.0
2010.0,6.8,37000.0,8000000.0,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,2661,4.0,42160.0,3494154.0
1993.0,8.1,163000.0,13000000.0,133.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,1494,5.0,65475.0,65796862.0
1987.0,6.6,8000.0,11000000.0,112.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,361,6.0,68575.0,25411386.0
2009.0,6.9,230000.0,90000000.0,94.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,2914,7.0,167600.0,886686817.0
1996.0,5.3,10000.0,25530000.0,95.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3576,4.0,13500.0,20080020.0
1994.0,9.3,2400000.0,25000000.0,142.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,872,4014,6.0,985000.0,28817291.0
2018.0,7.9,476000.0,52000000.0,134.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,284,5.0,433400.0,911902649.0
1997.0,6.7,33000.0,1300000.0,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,1600,5.0,49475.0,116799.0
1995.0,6.0,70000.0,55000000.0,134.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,2633,5.0,128000.0,127600435.0
1995.0,4.9,759.0,15000000.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,3447,4.0,759.0,6014341.0
2007.0,6.8,25000.0,25000000.0,101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,3559,6.0,34500.0,7674033.0
2000.0,6.4,45000.0,60000000.0,128.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2891,2022,7.0,25990.91,71732303.0
1999.0,5.4,54000.0,75000000.0,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2267,3477,4.0,54000.0,19598588.0
2006.0,6.4,127000.0,23000000.0,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,26,6.0,110000.0,38623262.0
1998.0,7.5,89000.0,6000.0,69.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,483,748,5.0,1158090.91,48482.0
2019.0,7.0,27000.0,52000000.0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905,1218,6.0,59333.33,176345966.0
1998.0,6.5,112000.0,20000000.0,108.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,4023,4.0,55333.33,30166293.0
2005.0,4.8,46000.0,50000000.0,101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,4196,6.0,28333.33,144146816.0
2005.0,5.5,29000.0,10000000.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,2982,4.0,39933.33,19770475.0
1993.0,6.9,10000.0,13000000.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,1972,6.0,68444.44,9532895.0
1998.0,6.6,156000.0,140000000.0,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294,3919,7.0,114500.0,285444603.0
2016.0,7.4,294000.0,50000000.0,116.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543,3919,7.0,353000.0,62788218.0
1987.0,6.1,50000.0,11000000.0,102.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,792,5.0,35200.0,167780960.0
2000.0,5.0,15000.0,11000000.0,91.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,2490,4.0,15000.0,24419914.0
2014.0,8.5,749000.0,3300000.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,551,834,6.0,484000.0,49396747.0
2015.0,7.1,28000.0,100000.0,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521,3886,6.0,45400.0,828874.0
1996.0,6.4,52000.0,55000000.0,133.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666,2020,4.0,75000.0,121969216.0
1996.0,2.7,8200.0,24000000.0,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2431,4.0,8200.0,4422380.0
2006.0,6.1,89000.0,85000000.0,86.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,4037,5.0,529500.0,200811689.0
2015.0,8.0,783000.0,108000000.0,144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,1173,8.0,280856.52,630162448.0
1993.0,7.5,54000.0,3500000.0,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,153,4.0,116400.0,27912072.0
2013.0,7.0,618000.0,190000000.0,116.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,2865,7.0,183900.0,540455876.0
1989.0,4.4,6000.0,8000000.0,93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732,1080,4.0,6000.0,16093651.0
2013.0,7.5,130000.0,19000000.0,131.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,328,2802,6.0,130000.0,76586316.0
1997.0,7.9,246000.0,15000000.0,155.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2152,3328,5.0,206000.0,43101594.0
1995.0,5.9,17000.0,40000000.0,101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207,1243,5.0,23357.14,14942422.0
1998.0,5.2,70000.0,80000000.0,130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,1706,5.0,51888.89,136159423.0
2002.0,6.7,204000.0,54000000.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,2827,6.0,254200.0,155010032.0
1984.0,7.4,135000.0,27000000.0,102.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910,4493,6.0,158990.0,20251411.0
1987.0,5.1,1600.0,2000000.0,87.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2772,4407,4.0,1600.0,1083395.0
2005.0,7.1,407000.0,26000000.0,116.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,2325,7.0,228600.0,177378645.0
2007.0,5.6,87000.0,25000000.0,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,2310,5.0,87000.0,59768495.0
2000.0,4.9,36000.0,85000000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,1121,5.0,88333.33,183611771.0
2017.0,6.3,32000.0,20000000.0,132.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2671,2125,5.0,32000.0,96942115.0
2004.0,5.6,165000.0,155000000.0,175.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,3215,7.0,109816.67,167298192.0
1984.0,6.1,15000.0,21000000.0,102.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663,2966,4.0,10700.0,8103330.0
1986.0,6.0,39000.0,17000000.0,117.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1256,7.0,67428.57,6735922.0
1994.0,6.8,28000.0,13000000.0,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,2213,5.0,24166.67,7820688.0
1994.0,6.3,6000.0,200000.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,1010,5.0,232750.0,1359736.0
1998.0,6.3,41000.0,30000000.0,96.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,3852,4.0,41000.0,163644662.0
2014.0,6.6,427000.0,200000000.0,142.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,113,6.0,319800.0,708982323.0
2012.0,7.1,232000.0,85000000.0,91.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,3356,6.0,135666.67,358375603.0
2010.0,6.8,67000.0,20000000.0,113.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1418,2869,5.0,59000.0,45636368.0
1999.0,6.8,183000.0,10500000.0,97.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2420,686,4.0,91000.0,76347426.0
1980.0,6.0,11000.0,3000000.0,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,3642,4.0,11000.0,6342668.0
1998.0,4.9,32000.0,28000000.0,123.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,838,6.0,75333.33,14051384.0
2016.0,6.7,209000.0,144000000.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,2403,6.0,204000.0,229147509.0
2005.0,5.9,41000.0,35000000.0,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,4481,4.0,24050.0,103121466.0
1989.0,7.6,26000.0,2800000.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,2012,6.0,67272.73,1544973.0
1982.0,6.0,26000.0,18000000.0,136.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,114,8.0,148167.74,46708276.0
2010.0,6.8,133000.0,100000000.0,115.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136,529,7.0,279571.43,154711438.0
1998.0,6.7,65000.0,6000000.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,3374,4.0,67250.0,11841544.0
2019.0,6.5,394000.0,275000000.0,141.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,714,8.0,500500.0,1078232589.0
1986.0,5.6,8200.0,12000000.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2760,3525,6.0,38450.0,4884663.0
2009.0,5.1,29000.0,12500000.0,101.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2662,2310,5.0,29000.0,27206120.0
2014.0,7.4,37000.0,10000000.0,121.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,3222,6.0,37000.0,28641776.0
1985.0,7.0,50000.0,6000000.0,91.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745,3405,7.0,255842.11,40940662.0
1997.0,6.7,50000.0,19000000.0,125.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,2189,7.0,109816.67,6682098.0
1995.0,8.2,480000.0,52000000.0,178.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,3153,8.0,402157.89,116112375.0
2000.0,6.9,59000.0,14000000.0,106.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,1894,5.0,104500.0,60103680.0
2009.0,5.2,99000.0,40000000.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,1285,4.0,87166.67,186167139.0
2004.0,6.7,15000.0,7500000.0,111.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761,2144,6.0,57500.0,6715067.0
2003.0,5.7,52000.0,55000000.0,118.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,640,5.0,111727.27,65784503.0
2000.0,7.3,84000.0,43000000.0,136.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1026,3051,6.0,109078.57,80049764.0
1985.0,7.7,63000.0,4500000.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,2295,8.0,402157.89,10609321.0
2009.0,6.7,42000.0,20000000.0,122.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,3501,4.0,54242.86,44420167.0
2000.0,6.9,18000.0,10000000.0,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,2756,4.0,36666.67,28741330.0
2018.0,7.5,236000.0,15000000.0,135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,671,7.0,70458.82,93413709.0
1990.0,6.9,40000.0,4200000.0,92.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2794,2075,4.0,40000.0,5835247.0
2018.0,4.5,59000.0,55000000.0,105.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1162,3145,5.0,36400.0,371987838.0
2014.0,6.5,155000.0,65000000.0,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,1387,7.0,320000.0,39407616.0
2013.0,6.2,78000.0,35000000.0,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,545,6.0,78000.0,34737199.0
2003.0,6.7,103000.0,85000000.0,104.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,3456,5.0,162100.0,80981914.0
1999.0,6.7,29000.0,1200000.0,85.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,540,5.0,22500.0,2595216.0
2008.0,7.9,398000.0,15000000.0,107.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,2821,7.0,366666.67,34085749.0
2013.0,7.1,147000.0,2500000.0,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,3869,6.0,87666.67,6918591.0
2016.0,7.3,250000.0,200000000.0,97.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,215,8.0,620500.0,1028570942.0
2014.0,6.4,143000.0,9000000.0,103.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,1785,6.0,148333.33,111928365.0
1998.0,8.0,37000.0,2900000.0,110.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2865,2720,5.0,58750.0,5971073.0
2008.0,6.1,52000.0,20000000.0,98.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,2666,5.0,52000.0,21972336.0
1986.0,6.4,3800.0,20000000.0,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,415,5.0,18834.07,22905522.0
2006.0,5.8,81000.0,18000000.0,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1916,5.0,53000.0,68844775.0
2018.0,5.2,50000.0,3500000.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1259,3001,5.0,108250.0,95330710.0
2018.0,6.9,69000.0,3200000.0,112.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,488,6.0,69000.0,18170707.0
1987.0,6.2,3100.0,5500000.0,90.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2811,2178,5.0,10716.86,969205.0
1993.0,6.4,122000.0,70000000.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,2161,5.0,68793.33,255000211.0
1983.0,6.2,50000.0,4000000.0,95.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,4191,7.0,67428.57,92921203.0
1994.0,8.5,970000.0,45000000.0,88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,1702,5.0,529500.0,1083720877.0
2011.0,6.6,148000.0,130000000.0,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,4296,6.0,218000.0,554987477.0
2011.0,7.6,385000.0,50000000.0,133.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,4085,7.0,216666.67,110206216.0
