year,score,votes,runtime,genre_mapped,director_mapped,star_mapped,votos_por_director,rating_mapped,facutracion_por_director,budget,facturacion_por_genre,gross
2009.0,7.1,44000.0,134.0,15.0,80.0,90.0,236700.88,6.0,191060303.56,5000000.0,38930959.49,13085023.0
2009.0,4.8,40000.0,99.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,15000000.0,44331874.3,40105542.0
2009.0,5.3,37000.0,88.0,17.0,60.0,100.0,102137.26,10.0,87793911.98,35000000.0,44331874.3,96753696.0
2009.0,5.5,16000.0,77.0,15.0,60.0,80.0,102137.26,6.0,87793911.98,1700000.0,38930959.49,1060941.0
2009.0,5.8,86000.0,100.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,37500000.0,44331874.3,102366815.0
2009.0,5.9,60000.0,92.0,15.0,50.0,80.0,82822.56,8.0,74591008.15,10000000.0,38930959.49,77578320.0
2009.0,6.6,75000.0,122.0,13.0,70.0,80.0,149101.61,6.0,118734218.5,25000000.0,39401196.17,10606422.0
2009.0,7.4,47000.0,84.0,19.0,60.0,80.0,102137.26,6.0,87793911.98,2900000.0,145508580.85,296557.0
2009.0,6.7,62000.0,132.0,19.0,50.0,80.0,82822.56,6.0,74591008.15,17000000.0,145508580.85,45719985.0
2009.0,7.8,70000.0,144.0,15.0,80.0,90.0,236700.88,6.0,191060303.56,18000000.0,38930959.49,19319671.0
2009.0,6.3,62000.0,118.0,19.0,40.0,80.0,30064.61,6.0,36815715.74,8000000.0,145508580.85,10629321.0
2009.0,7.1,72000.0,93.0,17.0,80.0,90.0,236700.88,8.0,191060303.56,15000000.0,44331874.3,36020534.0
2009.0,4.6,41000.0,102.0,17.0,50.0,100.0,82822.56,9.0,74591008.15,30000000.0,44331874.3,155545279.0
2009.0,4.5,45000.0,88.0,13.0,50.0,90.0,82822.56,10.0,74591008.15,75000000.0,239229987.45,443140005.0
2009.0,5.6,28000.0,108.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,22000000.0,145508580.85,17280326.0
2009.0,4.9,21000.0,90.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,4000000.0,44331874.3,386078.0
2009.0,5.1,16000.0,107.0,17.0,50.0,80.0,82822.56,10.0,74591008.15,18000000.0,44331874.3,77211836.0
2009.0,6.4,42000.0,95.0,16.0,60.0,80.0,102137.26,6.0,87793911.98,900000.0,47372409.13,101215.0
2009.0,6.8,37000.0,105.0,17.0,40.0,90.0,30064.61,6.0,36815715.74,20000000.0,44331874.3,754301.0
2009.0,5.9,19000.0,95.0,17.0,40.0,90.0,30064.61,8.0,36815715.74,17000000.0,44331874.3,20458873.0
2009.0,4.9,39000.0,103.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,58000000.0,44331874.3,85280250.0
2009.0,7.0,52000.0,98.0,18.0,50.0,90.0,82822.56,6.0,74591008.15,17000000.0,109325230.22,15779455.0
2009.0,5.7,32000.0,109.0,15.0,50.0,100.0,82822.56,8.0,74591008.15,18000000.0,38930959.49,36088028.0
2009.0,7.2,85000.0,103.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,7300000.0,145508580.85,10371451.0
2009.0,6.2,49000.0,125.0,17.0,70.0,90.0,149101.61,8.0,118734218.5,60000000.0,44331874.3,78176181.0
2009.0,5.6,43000.0,92.0,19.0,60.0,80.0,102137.26,10.0,87793911.98,70000000.0,145508580.85,76025134.0
2009.0,6.0,52000.0,91.0,13.0,50.0,100.0,82822.56,10.0,74591008.15,70000000.0,239229987.45,105647102.0
2009.0,6.7,23000.0,113.0,13.0,60.0,90.0,102137.26,6.0,87793911.98,19000000.0,39401196.17,3676533.0
2009.0,6.8,106000.0,96.0,13.0,70.0,90.0,149101.61,10.0,118734218.5,200000000.0,239229987.45,325286646.0
2009.0,7.4,31000.0,104.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,6000000.0,44331874.3,7878856.0
2009.0,6.3,65000.0,91.0,17.0,50.0,80.0,82822.56,1.0,74591008.15,800000.0,44331874.3,2166797.0
2009.0,7.1,34000.0,113.0,15.0,60.0,90.0,102137.26,6.0,87793911.98,6500000.0,38930959.49,1595417.0
2009.0,5.5,38000.0,101.0,19.0,40.0,90.0,30064.61,6.0,36815715.74,35000000.0,145508580.85,17976667.0
2009.0,5.9,12000.0,106.0,13.0,50.0,80.0,82822.56,8.0,74591008.15,25000000.0,39401196.17,4515258.0
2009.0,7.6,33000.0,75.0,13.0,60.0,80.0,102137.26,1.0,87793911.98,8000000.0,239229987.45,1803412.0
2009.0,6.7,26000.0,100.0,13.0,60.0,90.0,102137.26,6.0,87793911.98,800000.0,39401196.17,896919.0
2009.0,5.8,21000.0,89.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,10000000.0,44331874.3,15300885.0
2009.0,5.0,21000.0,90.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,6000000.0,44331874.3,4591629.0
2009.0,5.8,44000.0,109.0,19.0,50.0,80.0,82822.56,8.0,74591008.15,40000000.0,145508580.85,39291383.0
2009.0,5.4,21000.0,86.0,18.0,40.0,90.0,30064.61,10.0,36815715.74,45000000.0,109325230.22,57881056.0
2009.0,3.7,23000.0,96.0,19.0,40.0,90.0,30064.61,8.0,36815715.74,18000000.0,145508580.85,12764201.0
2009.0,7.2,39000.0,127.0,15.0,70.0,90.0,149101.61,6.0,118734218.5,18000000.0,38930959.49,37472736.0
2009.0,6.2,11000.0,90.0,18.0,60.0,90.0,102137.26,8.0,87793911.98,10000000.0,109325230.22,118492.0
2009.0,6.2,11000.0,86.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,23000000.0,44331874.3,9368242.0
2009.0,5.8,3500.0,96.0,15.0,60.0,90.0,102137.26,6.0,87793911.98,3000000.0,38930959.49,5073.0
2009.0,6.5,70000.0,85.0,16.0,60.0,80.0,102137.26,6.0,87793911.98,5600000.0,47372409.13,18853164.0
2010.0,8.8,2100000.0,148.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,160000000.0,145508580.85,836836967.0
2010.0,7.0,746000.0,124.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,200000000.0,145508580.85,623933331.0
2010.0,8.2,1200000.0,138.0,13.0,80.0,100.0,236700.88,6.0,191060303.56,80000000.0,101183527.7,294805697.0
2010.0,5.9,233000.0,102.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,80000000.0,44331874.3,271457301.0
2010.0,6.4,130000.0,104.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,20000000.0,44331874.3,49779728.0
2010.0,7.6,535000.0,117.0,19.0,70.0,90.0,149101.61,6.0,118734218.5,30000000.0,145508580.85,96188903.0
2010.0,8.0,716000.0,108.0,15.0,50.0,100.0,82822.56,6.0,74591008.15,13000000.0,38930959.49,329398046.0
2010.0,7.5,363000.0,125.0,13.0,80.0,90.0,236700.88,6.0,191060303.56,37000000.0,39401196.17,154026136.0
2010.0,7.7,85000.0,90.0,17.0,60.0,90.0,102137.26,10.0,87793911.98,14000000.0,44331874.3,4324817.0
2010.0,6.4,89000.0,94.0,18.0,60.0,80.0,102137.26,6.0,87793911.98,500000.0,109325230.22,5060438.0
2010.0,6.8,287000.0,103.0,16.0,70.0,90.0,149101.61,8.0,118734218.5,1500000.0,47372409.13,99557032.0
2010.0,7.7,417000.0,100.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,260000000.0,239229987.45,592462816.0
2010.0,7.0,295000.0,111.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,58000000.0,145508580.85,199006387.0
2010.0,6.3,79000.0,108.0,16.0,50.0,80.0,82822.56,6.0,74591008.15,2000000.0,47372409.13,1278650.0
2010.0,4.0,156000.0,103.0,19.0,50.0,80.0,82822.56,10.0,74591008.15,150000000.0,145508580.85,319713881.0
2010.0,8.1,685000.0,98.0,13.0,70.0,90.0,149101.61,10.0,118734218.5,165000000.0,239229987.45,494879471.0
2010.0,6.3,94000.0,105.0,13.0,70.0,100.0,149101.61,6.0,118734218.5,20000000.0,39401196.17,67876281.0
2010.0,8.3,158000.0,131.0,15.0,90.0,90.0,428702.7,6.0,285545745.11,6800000.0,38930959.49,7099598.0
2010.0,4.5,76000.0,146.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,100000000.0,44331874.3,290745055.0
2010.0,6.4,81000.0,119.0,15.0,50.0,80.0,82822.56,8.0,74591008.15,55000000.0,38930959.49,89520336.0
2010.0,6.4,392000.0,108.0,18.0,70.0,90.0,149101.61,10.0,118734218.5,200000000.0,109325230.22,1025468216.0
2010.0,7.6,512000.0,95.0,13.0,60.0,100.0,102137.26,10.0,87793911.98,69000000.0,239229987.45,543113985.0
2010.0,6.7,186000.0,112.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,30000000.0,44331874.3,102820008.0
2010.0,7.6,319000.0,110.0,15.0,80.0,90.0,236700.88,8.0,191060303.56,38000000.0,38930959.49,252276927.0
2010.0,6.0,230000.0,103.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,100000000.0,145508580.85,278780441.0
2010.0,5.0,233000.0,124.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,68000000.0,145508580.85,698491347.0
2010.0,5.8,274000.0,106.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,125000000.0,145508580.85,493214993.0
2010.0,6.9,300000.0,118.0,19.0,40.0,90.0,30064.61,6.0,36815715.74,80000000.0,145508580.85,157107755.0
2010.0,7.3,188000.0,112.0,15.0,70.0,90.0,149101.61,6.0,118734218.5,1000000.0,38930959.49,15440333.0
2010.0,6.3,184000.0,109.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,117000000.0,145508580.85,261989769.0
2010.0,5.4,87000.0,88.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,24000000.0,44331874.3,83188165.0
2010.0,6.5,331000.0,103.0,19.0,70.0,90.0,149101.61,6.0,118734218.5,80000000.0,145508580.85,274470394.0
2010.0,6.6,249000.0,107.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,100000000.0,145508580.85,170458922.0
2010.0,6.8,319000.0,125.0,19.0,60.0,90.0,102137.26,10.0,87793911.98,170000000.0,145508580.85,400063852.0
2010.0,8.2,776000.0,103.0,13.0,60.0,100.0,102137.26,9.0,87793911.98,200000000.0,239229987.45,1066970811.0
2010.0,7.0,368000.0,92.0,17.0,60.0,100.0,102137.26,8.0,87793911.98,8000000.0,44331874.3,75026327.0
2010.0,6.6,192000.0,105.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,10500000.0,145508580.85,45491656.0
2010.0,6.8,67000.0,113.0,15.0,50.0,100.0,82822.56,6.0,74591008.15,20000000.0,38930959.49,45636368.0
2010.0,7.2,236000.0,95.0,13.0,60.0,100.0,102137.26,10.0,87793911.98,130000000.0,239229987.45,321885765.0
2010.0,6.3,94000.0,97.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,25000000.0,145508580.85,29397654.0
2010.0,6.8,189000.0,98.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,100000000.0,145508580.85,167805466.0
2010.0,6.2,168000.0,140.0,19.0,60.0,90.0,102137.26,10.0,87793911.98,40000000.0,145508580.85,359126022.0
2010.0,6.3,80000.0,97.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,12000000.0,145508580.85,6890432.0
2010.0,6.7,250000.0,117.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,110000000.0,145508580.85,177238796.0
2010.0,6.4,165000.0,101.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,36000000.0,44331874.3,64780213.0
2010.0,6.6,277000.0,116.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,200000000.0,145508580.85,336365676.0
2010.0,6.2,45000.0,120.0,13.0,60.0,80.0,102137.26,10.0,87793911.98,15000000.0,239229987.45,76196538.0
2010.0,7.1,140000.0,103.0,15.0,70.0,100.0,149101.61,6.0,118734218.5,15000000.0,38930959.49,9918093.0
2010.0,6.4,216000.0,107.0,19.0,60.0,100.0,102137.26,6.0,87793911.98,40000000.0,145508580.85,127233108.0
2010.0,7.0,153000.0,95.0,15.0,60.0,100.0,102137.26,6.0,87793911.98,3000000.0,38930959.49,19439764.0
2010.0,5.3,101000.0,100.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,26000000.0,145508580.85,67918658.0
2010.0,7.1,141000.0,113.0,15.0,60.0,100.0,102137.26,8.0,87793911.98,16000000.0,38930959.49,56032889.0
2010.0,6.4,301000.0,100.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,110000000.0,145508580.85,293503354.0
2010.0,6.5,76000.0,107.0,17.0,50.0,100.0,82822.56,8.0,74591008.15,40000000.0,44331874.3,60040976.0
2010.0,7.2,138000.0,100.0,15.0,70.0,100.0,149101.61,6.0,118734218.5,2000000.0,38930959.49,13796834.0
2010.0,5.2,95000.0,95.0,13.0,50.0,90.0,82822.56,6.0,74591008.15,35000000.0,39401196.17,115695182.0
2010.0,5.8,165000.0,96.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,60000000.0,145508580.85,300228084.0
2010.0,6.2,60000.0,107.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,32000000.0,145508580.85,80205382.0
2010.0,6.5,329000.0,95.0,17.0,40.0,90.0,30064.61,6.0,36815715.74,65000000.0,44331874.3,211780824.0
2010.0,6.2,137000.0,80.0,16.0,50.0,80.0,82822.56,8.0,74591008.15,10000000.0,47372409.13,62695489.0
2010.0,6.8,133000.0,115.0,19.0,70.0,100.0,149101.61,6.0,118734218.5,100000000.0,145508580.85,154711438.0
2010.0,6.4,103000.0,98.0,19.0,40.0,100.0,30064.61,6.0,36815715.74,24000000.0,145508580.85,35626958.0
2010.0,7.1,139000.0,101.0,17.0,60.0,80.0,102137.26,8.0,87793911.98,8000000.0,44331874.3,6491240.0
2010.0,6.5,114000.0,101.0,16.0,60.0,90.0,102137.26,6.0,87793911.98,20000000.0,47372409.13,54806823.0
2010.0,6.3,190000.0,93.0,13.0,40.0,90.0,30064.61,10.0,36815715.74,165000000.0,239229987.45,752600867.0
2010.0,7.1,115000.0,116.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,20000000.0,38930959.49,27093592.0
2010.0,7.0,127000.0,106.0,17.0,50.0,100.0,82822.56,6.0,74591008.15,4000000.0,44331874.3,34758951.0
2010.0,6.3,155000.0,88.0,17.0,60.0,100.0,102137.26,8.0,87793911.98,55000000.0,44331874.3,152263880.0
2010.0,5.5,108000.0,98.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,100000000.0,44331874.3,310650585.0
2010.0,6.1,156000.0,109.0,19.0,40.0,80.0,30064.61,10.0,36815715.74,150000000.0,145508580.85,215283742.0
2010.0,5.5,43000.0,90.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,10000000.0,145508580.85,9322895.0
2010.0,7.2,159000.0,128.0,13.0,60.0,100.0,102137.26,8.0,87793911.98,45000000.0,39401196.17,60331447.0
2010.0,4.4,88000.0,92.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,10000000.0,145508580.85,66984887.0
2010.0,6.6,91000.0,117.0,19.0,50.0,80.0,82822.56,6.0,74591008.15,80000000.0,145508580.85,81126522.0
2010.0,6.5,18000.0,103.0,17.0,60.0,80.0,102137.26,9.0,87793911.98,15000000.0,44331874.3,27293743.0
2010.0,5.7,116000.0,125.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,52000000.0,44331874.3,216485654.0
2010.0,6.5,95000.0,105.0,18.0,60.0,100.0,102137.26,10.0,87793911.98,30000000.0,109325230.22,79628830.0
2010.0,6.3,142000.0,108.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,25000000.0,38930959.49,114984666.0
2010.0,6.3,172000.0,109.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,40000000.0,44331874.3,91720255.0
2010.0,5.9,103000.0,114.0,17.0,50.0,100.0,82822.56,8.0,74591008.15,69000000.0,44331874.3,86855739.0
2010.0,5.4,48000.0,121.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,120000000.0,44331874.3,48668907.0
2010.0,7.6,85000.0,94.0,13.0,70.0,100.0,149101.61,9.0,118734218.5,23000000.0,239229987.45,149411550.0
2010.0,4.9,67000.0,85.0,18.0,60.0,90.0,102137.26,10.0,87793911.98,112000000.0,109325230.22,237382724.0
2010.0,5.0,44000.0,101.0,17.0,50.0,100.0,82822.56,10.0,74591008.15,48000000.0,44331874.3,112462508.0
2010.0,6.1,100000.0,101.0,17.0,60.0,100.0,102137.26,8.0,87793911.98,19000000.0,44331874.3,49843011.0
2010.0,6.2,56000.0,107.0,15.0,60.0,80.0,102137.26,8.0,87793911.98,30000000.0,38930959.49,159291809.0
2010.0,6.2,100000.0,133.0,15.0,70.0,100.0,149101.61,8.0,118734218.5,70000000.0,38930959.49,134748021.0
2010.0,6.0,83000.0,107.0,15.0,60.0,100.0,102137.26,10.0,87793911.98,20000000.0,38930959.49,89137047.0
2010.0,5.6,86000.0,107.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,30000000.0,145508580.85,55611001.0
2010.0,5.8,35000.0,82.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,500000.0,44331874.3,101729.0
2010.0,5.6,123000.0,110.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,40000000.0,145508580.85,136333522.0
2010.0,6.4,114000.0,92.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,52000000.0,145508580.85,52844496.0
2010.0,7.6,63000.0,141.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,6000000.0,145508580.85,18689058.0
2010.0,6.1,30000.0,109.0,17.0,60.0,90.0,102137.26,10.0,87793911.98,35000000.0,44331874.3,93251121.0
2010.0,6.8,37000.0,98.0,19.0,40.0,100.0,30064.61,8.0,36815715.74,8000000.0,145508580.85,3494154.0
2010.0,6.3,57000.0,102.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,32000000.0,44331874.3,42059111.0
2010.0,6.3,44000.0,97.0,17.0,50.0,70.0,82822.56,6.0,74591008.15,7000000.0,44331874.3,14788642.0
2010.0,5.7,48000.0,92.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,21000000.0,44331874.3,49050886.0
2010.0,5.5,42000.0,94.0,19.0,40.0,90.0,30064.61,10.0,36815715.74,28000000.0,145508580.85,66166000.0
2010.0,6.4,91000.0,129.0,15.0,80.0,100.0,236700.88,8.0,191060303.56,50000000.0,38930959.49,106956330.0
2010.0,6.3,103000.0,111.0,19.0,60.0,100.0,102137.26,6.0,87793911.98,32000000.0,145508580.85,18409891.0
2010.0,3.4,47000.0,82.0,17.0,30.0,80.0,27301.54,8.0,26788246.88,20000000.0,44331874.3,80547866.0
2010.0,5.6,12000.0,93.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,5000000.0,145508580.85,2648195.0
2010.0,7.2,89000.0,105.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,3200000.0,44331874.3,14311701.0
2010.0,7.0,48000.0,91.0,15.0,60.0,80.0,102137.26,8.0,87793911.98,5000000.0,38930959.49,5144717.0
2010.0,6.9,42000.0,106.0,13.0,50.0,90.0,82822.56,6.0,74591008.15,4000000.0,39401196.17,595802.0
2010.0,8.0,101000.0,165.0,15.0,40.0,100.0,30064.61,8.0,36815715.74,12000000.0,38930959.49,42345360.0
2010.0,6.7,44000.0,104.0,15.0,60.0,90.0,102137.26,6.0,87793911.98,15000000.0,38930959.49,8087000.0
2010.0,6.1,33000.0,109.0,13.0,50.0,90.0,82822.56,6.0,74591008.15,13000000.0,39401196.17,4052191.0
2010.0,5.8,4800.0,108.0,17.0,70.0,80.0,149101.61,6.0,118734218.5,7000000.0,44331874.3,649626.0
2010.0,5.4,41000.0,105.0,15.0,60.0,100.0,102137.26,6.0,87793911.98,22000000.0,38930959.49,10300416.0
2010.0,4.7,9200.0,121.0,17.0,70.0,90.0,149101.61,8.0,118734218.5,20000000.0,44331874.3,60673972.0
2010.0,5.7,49000.0,87.0,16.0,50.0,80.0,82822.56,8.0,74591008.15,1800000.0,47372409.13,69432527.0
2010.0,6.4,10000.0,90.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,4000000.0,44331874.3,143485.0
2010.0,6.2,47000.0,103.0,13.0,60.0,90.0,102137.26,6.0,87793911.98,25000000.0,39401196.17,8307227.0
2010.0,5.4,49000.0,104.0,17.0,60.0,100.0,102137.26,8.0,87793911.98,35000000.0,44331874.3,77477008.0
2010.0,5.6,47000.0,99.0,13.0,50.0,100.0,82822.56,6.0,74591008.15,25000000.0,38709328.72,38269529.0
2010.0,6.3,18000.0,117.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,15000000.0,38930959.49,20529194.0
2010.0,6.5,41000.0,98.0,15.0,60.0,80.0,102137.26,6.0,87793911.98,650000.0,38930959.49,405380.0
2010.0,4.9,25000.0,92.0,16.0,60.0,90.0,102137.26,6.0,87793911.98,10000000.0,47372409.13,1671196.0
2010.0,7.3,24000.0,134.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,30000000.0,44331874.3,12106921.0
2010.0,6.3,44000.0,98.0,17.0,80.0,90.0,236700.88,6.0,191060303.56,22000000.0,44331874.3,36015260.0
2010.0,6.9,28000.0,122.0,13.0,60.0,90.0,102137.26,8.0,87793911.98,25000000.0,39401196.17,15625544.0
2010.0,3.8,16000.0,92.0,17.0,40.0,80.0,30064.61,10.0,36815715.74,35000000.0,44331874.3,36351945.0
2010.0,5.4,7500.0,110.0,17.0,50.0,100.0,82822.56,8.0,74591008.15,20000000.0,44331874.3,405861.0
2010.0,6.0,19000.0,108.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,12000000.0,44331874.3,2169799.0
2010.0,6.4,16000.0,106.0,15.0,60.0,80.0,102137.26,10.0,87793911.98,31000000.0,38930959.49,15134293.0
2010.0,4.6,21000.0,80.0,13.0,50.0,80.0,82822.56,10.0,74591008.15,80000000.0,239229987.45,203509374.0
2010.0,4.8,20000.0,107.0,16.0,60.0,80.0,102137.26,6.0,87793911.98,25000000.0,47372409.13,21500813.0
2010.0,6.3,26000.0,100.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,42000000.0,145508580.85,11103434.0
2010.0,5.5,13000.0,85.0,19.0,50.0,80.0,82822.56,6.0,74591008.15,800000.0,145508580.85,156190.0
2010.0,7.0,51000.0,106.0,15.0,50.0,100.0,82822.56,6.0,74591008.15,7000000.0,38930959.49,449702.0
2010.0,6.1,7300.0,133.0,15.0,70.0,90.0,149101.61,6.0,118734218.5,21000000.0,38930959.49,37981984.0
2010.0,6.8,26000.0,93.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,500000.0,44331874.3,453708.0
2010.0,4.6,7400.0,94.0,15.0,60.0,80.0,102137.26,6.0,87793911.98,8000000.0,38930959.49,25603.0
2010.0,6.4,49000.0,97.0,15.0,60.0,100.0,102137.26,6.0,87793911.98,5000000.0,38930959.49,2820490.0
2011.0,6.9,769000.0,124.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,140000000.0,145508580.85,370569774.0
2011.0,7.0,772000.0,115.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,150000000.0,145508580.85,449326618.0
2011.0,8.1,790000.0,130.0,18.0,70.0,100.0,149101.61,8.0,118734218.5,125000000.0,109325230.22,1342321665.0
2011.0,6.8,276000.0,125.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,32500000.0,44331874.3,288383523.0
2011.0,7.3,362000.0,130.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,125000000.0,145508580.85,626137675.0
2011.0,7.7,398000.0,94.0,17.0,80.0,100.0,236700.88,8.0,191060303.56,17000000.0,44331874.3,151653750.0
2011.0,7.8,435000.0,158.0,13.0,60.0,100.0,102137.26,6.0,87793911.98,90000000.0,39401196.17,232617430.0
2011.0,6.4,227000.0,117.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,80000000.0,44331874.3,214945591.0
2011.0,7.8,587000.0,100.0,13.0,50.0,90.0,82822.56,6.0,74591008.15,15000000.0,39401196.17,77187281.0
2011.0,5.5,272000.0,114.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,200000000.0,145508580.85,219851172.0
2011.0,7.0,387000.0,95.0,16.0,60.0,90.0,102137.26,6.0,87793911.98,30000000.0,47372409.13,69935600.0
2011.0,8.0,436000.0,146.0,15.0,60.0,100.0,102137.26,8.0,87793911.98,25000000.0,38930959.49,216639112.0
2011.0,7.4,487000.0,118.0,17.0,60.0,100.0,102137.26,8.0,87793911.98,50000000.0,44331874.3,145051197.0
2011.0,6.2,219000.0,108.0,17.0,70.0,100.0,149101.61,6.0,118734218.5,25000000.0,44331874.3,149228077.0
2011.0,6.6,492000.0,136.0,19.0,80.0,90.0,236700.88,8.0,191060303.56,250000000.0,145508580.85,1045713802.0
2011.0,6.0,235000.0,110.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,82000000.0,145508580.85,89792502.0
2011.0,7.2,262000.0,90.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,150000000.0,239229987.45,665692281.0
2011.0,6.5,348000.0,109.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,35000000.0,44331874.3,149542245.0
2011.0,6.0,163000.0,110.0,19.0,40.0,90.0,30064.61,6.0,36815715.74,75000000.0,145508580.85,226904017.0
2011.0,7.7,657000.0,131.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,160000000.0,145508580.85,352616690.0
2011.0,6.7,290000.0,106.0,15.0,60.0,100.0,102137.26,8.0,87793911.98,60000000.0,38930959.49,136515867.0
2011.0,5.6,196000.0,92.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,20000000.0,44331874.3,216197492.0
2011.0,6.7,379000.0,109.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,40000000.0,145508580.85,173930596.0
2011.0,7.0,143000.0,107.0,15.0,70.0,100.0,149101.61,8.0,118734218.5,15000000.0,38930959.49,59389433.0
2011.0,6.1,131000.0,111.0,16.0,60.0,90.0,102137.26,6.0,87793911.98,40000000.0,47372409.13,97231420.0
2011.0,7.2,187000.0,101.0,15.0,70.0,90.0,149101.61,4.0,118734218.5,6500000.0,38930959.49,19123767.0
2011.0,7.4,466000.0,132.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,145000000.0,145508580.85,694713380.0
2011.0,7.0,343000.0,112.0,13.0,80.0,90.0,236700.88,8.0,191060303.56,50000000.0,101183527.7,260095986.0
2011.0,7.5,142000.0,112.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,7000000.0,38930959.49,9232318.0
2011.0,7.4,538000.0,105.0,13.0,60.0,100.0,102137.26,8.0,87793911.98,27000000.0,32561233.25,161849455.0
2011.0,6.8,253000.0,113.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,30000000.0,145508580.85,135710029.0
2011.0,6.2,390000.0,154.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,195000000.0,145508580.85,1123794079.0
2011.0,6.0,211000.0,119.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,163000000.0,145508580.85,174822325.0
2011.0,4.9,228000.0,117.0,18.0,50.0,100.0,82822.56,8.0,74591008.15,110000000.0,109325230.22,712205856.0
2011.0,5.2,96000.0,113.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,90000000.0,145508580.85,63523283.0
2011.0,6.1,168000.0,106.0,13.0,50.0,100.0,82822.56,9.0,74591008.15,200000000.0,239229987.45,559852396.0
2011.0,7.2,245000.0,107.0,13.0,50.0,90.0,82822.56,10.0,74591008.15,135000000.0,239229987.45,245724603.0
2011.0,7.2,172000.0,135.0,15.0,60.0,100.0,102137.26,6.0,87793911.98,7400000.0,38930959.49,17039814.0
2011.0,7.5,495000.0,93.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,32000000.0,145508580.85,147332697.0
